post_id,post_name,url,issue_types,gsc_clicks,gsc_impressions,backlinks,ref_domains,h2_count,anchor_count,promo_pattern,wire_style,claim_check_style,writing_qc_verdict,suggested_action,why,sample_1,sample_2,sample_3,batch_reason
293485,pepetos-600k-presale-highlights-vision-for-supporting-memecoins-ahead-of-2025,https://coincu.com/pepetos-600k-presale-highlights-vision-for-supporting-memecoins-ahead-of-2025/,visible_raw_url_in_text,0,0,0,0,0,5,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"ly participants and fostering ongoing community involvement. A Growing Community and Early Opportunities X POST: https://x.com/Pepetocoin/status/1859961228304769189 With a focus on utility and scalability, Pepeto is positioning itself as a significant player in the memecoin space. The project has attracted a rapidly expanding community",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
292771,web3-gaming-trailblazer-big-time-studios-announces-ol-token-for-the-openloot-gaming-platform,https://coincu.com/web3-gaming-trailblazer-big-time-studios-announces-ol-token-for-the-openloot-gaming-platform/,visible_raw_url_in_text,0,0,0,0,0,4,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"on volume, with millions of transactions signaling the platform’s escalating popularity and triumph. Users can visit https://openloot.com/ for more details. About Big Time Studios Big Time Studios , founded by Ari Meilich, is a pioneering force in the crypto gaming industry, renowned for its innovative Open L",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
290275,deribit-and-signalplus-launch-200000-winter-trading-competition,https://coincu.com/deribit-and-signalplus-launch-200000-winter-trading-competition/,visible_raw_url_in_text,0,0,0,0,0,11,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal," October 23rd – December 9th, 2024. Competition Period: November 4th – December 9th, 2024. Registration Link: https://t.signalplus.com/activities/deribit Seize the opportunity to compete with top traders globally and start your journey toward exciting prizes today! About Deribit Deribit is a centralized, institutional-",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
290022,creationnetwork-ai-emerges-as-a-leading-ai-powered-platform-integrating-22-tools-for-enhanced-digital-engagement,https://coincu.com/creationnetwork-ai-emerges-as-a-leading-ai-powered-platform-integrating-22-tools-for-enhanced-digital-engagement/,visible_raw_url_in_text,0,0,0,0,0,10,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"ses, and creators connect with audiences in an ever-evolving digital world. For further information, users can visit https://www.creationnetwork.ai/ and https://www.crnttoken.net/ . Users can also connect with CreationNetwork.ai on their Social Media: Telegram: creationnetworkCRNT Twitter: @CRNTNetworkAI Facebook",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
289922,nexo-unveils-strategic-rebrand-as-a-premier-digital-assets-wealth-platform,https://coincu.com/nexo-unveils-strategic-rebrand-as-a-premier-digital-assets-wealth-platform/,visible_raw_url_in_text,0,0,0,0,0,7,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"sets wealth platform. For more information about Nexo&#8217;s &#8216;Wealth Forward&#8217; strategy, users can visit https://nexo.com/brand . About Nexo Nexo is a premier digital assets wealth platform empowering clients to grow, manage, and preserve their crypto holdings. Our mission is to drive the next gene",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
289636,paid-network-unveils-revolutionary-community-centric-crowdfunding-with-exclusive-lco-for-blast-royale,https://coincu.com/paid-network-unveils-revolutionary-community-centric-crowdfunding-with-exclusive-lco-for-blast-royale/,visible_raw_url_in_text,0,0,0,0,0,13,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"f bringing back strong community associations. Users can register here for the sale starting on the 6th/7th Nov : https://link.paidnetwork.com/Register A Major Rebrand Reflecting Community-First Values Alongside the LCO for Blast Royale, PAID Network has undergone a transformative rebrand and UX/UI overhaul. This evoluti",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
289587,xandeum-confirms-xand-token-launch-and-xandsol-lst-for-october-29,https://coincu.com/xandeum-confirms-xand-token-launch-and-xandsol-lst-for-october-29/,visible_raw_url_in_text,0,0,0,0,0,2,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"ity-rich tokens on Solana. XAND rewards for early stakers of SOL into the storage-enabled liquid staking platform at https://stake.xandeum.network will get 10x boosted XAND rewards which will result in ludicrous amounts of XAND rewards during the hyperdrive stage, defined as the stage when the pool has less than 30,000 SOL ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
287949,pell-network-secures-3m-funding-to-build-omnichain-dvs-network,https://coincu.com/pell-network-secures-3m-funding-to-build-omnichain-dvs-network/,visible_raw_url_in_text,0,0,0,0,0,6,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal, foster the long-term sustainability of the entire ecosystem. Users can follow Pell’s latest development: Website: https://pell.network/ X: https://x.com/Pell_Network Discord: https://discord.com/invite/pell-network Telegram: https://t.me/Pell_Network Contact Pell hi@pell.network ,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
287130,bybits-world-series-of-trading-wsot-2024,https://coincu.com/bybits-world-series-of-trading-wsot-2024/,visible_raw_url_in_text,0,0,0,0,5,5,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"ng Constructors’ and Drivers’ champions: the Oracle Red Bull Racing team. To learn more about Bybit, please visit https://www.bybit.com DISCLAIMER :&nbsp;The information on this website is provided as general market commentary and does not constitute investment advice. We encourage you to do your own r",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
286415,zyfi-announces-launch-of-community-sale-for-whitelisted-users-and-public-participants,https://coincu.com/zyfi-announces-launch-of-community-sale-for-whitelisted-users-and-public-participants/,visible_raw_url_in_text,0,0,0,0,0,10,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,eamline transaction processes and broaden accessibility for users within the digital asset space. Documentation : https://docs.zyfi.org/ dApp: https://zyfi.org Telegram: https://t.me/joinchat/3-fAd9pmy9gwODlk Twitter: https://x.com/Zyfi_org Discord: https://discord.com/invite/KHchZXmv8Q ,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
286265,unlocking-new-defi-opportunities-for-bnb-holders,https://coincu.com/unlocking-new-defi-opportunities-for-bnb-holders/,visible_raw_url_in_text,0,0,0,0,0,8,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"imize their potential earnings. Core contributors of BNB XYZ include PancakeSwap, Lista DAO, and BNB Chain. Website: https://BNB.xyz X (Twitter): https://x.com/BNBxyz Core contributors: PancakeSwap , Lista DAO , BNB chain Contact Marketing team BNB.xyz marketing@bnb.xyz ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
285633,moongate-launches-new-rewards-program-and-nft-collection,https://coincu.com/moongate-launches-new-rewards-program-and-nft-collection/,visible_raw_url_in_text,0,0,0,0,0,7,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,unch on October 21 this year on the OKX NFT Launchpad. Official news regarding the launch is available on its website: https://app.moongate.id/quest . About Moongate Moongate is an attention asset protocol disrupting the $1T+ attention economy. The protocol consists of two key layers—a utility layer for brands to issue,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
285298,mpeppe-presale-hits-3m-as-mpeppe-releases-new-telegram-gaming-platform,https://coincu.com/mpeppe-presale-hits-3m-as-mpeppe-releases-new-telegram-gaming-platform/,visible_raw_url_in_text,0,0,0,0,0,8,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,on on the Mpeppe (MPEPE) Presale users can visit Mpeppe (MPEPE) Users can join and become a community member: https://t.me/mpeppecoin https://x.com/mpeppecommunity?s=11&amp;t=hQv3guBuxfglZI-0YOTGuQ Mpeppe (MPEPE) is the source of this content. This Press Release is for informational purposes only. The inf,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
285172,10-million-myth-tokens-airdropped-to-over-450000-dot-holders,https://coincu.com/10-million-myth-tokens-airdropped-to-over-450000-dot-holders/,visible_raw_url_in_text,0,0,0,0,0,12,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"innovation. Users can claim their rewards and “teleport” their tokens to the Mythos Chain via the airdrop portal at https://airdrop.mythos.foundation , transforming the airdropped tokens to native MYTH , which powers the Mythos gaming chain. The airdrop distribution began on Sep. 30th and will conclude within seven days. ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
283636,catizens-cati-token-lists-on-multiple-exchanges,https://coincu.com/catizens-cati-token-lists-on-multiple-exchanges/,visible_raw_url_in_text,0,0,0,0,0,19,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"ssive scale, leading the next wave of Web3 gaming economies. For more information: Catizen on Mantle statistics: https://dune.com/hashed_official/catizen-mantle $CATI airdrop details: https://x.com/CatizenAI/status/1833554571219898749 About Mantle Mantle Ecosystem comprises an Ethereum layer 2 (L2) — Mantle Network, a decent",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
283458,xandeum-to-unveil-solana-scaling-solution-xand-token-launch-and-liquid-staking-at-breakpoint-2024,https://coincu.com/xandeum-to-unveil-solana-scaling-solution-xand-token-launch-and-liquid-staking-at-breakpoint-2024/,visible_raw_url_in_text,0,0,0,0,0,4,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal," stakers. Early adopters who stake with Xandeum will be eligible for boosted rewards of up to 10x with more details at https://xandeum.network As an event sponsor, the Xandeum team will have its own booth at Solana Breakpoint 2024 in Singapore, with community members able to learn more about key initiatives including ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
283188,basebet-io-launches-bbt-token-a-new-era-in-blockchain-powered-gaming,https://coincu.com/basebet-io-launches-bbt-token-a-new-era-in-blockchain-powered-gaming/,visible_raw_url_in_text,0,0,0,0,0,9,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,oken ecosystem to enhance player engagement Users can stay connected with Basebet.io on social media: Twitter : https://x.com/Basebetio Discord: https://discord.com/invite/basebetio Telegram: https://t.me/Basebetio Contact Basebet partners@basebet.io ,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
281892,panda-ling-ling-unveils-tron-based-tap2earn-and-task2earn-platform-presale-event-announced,https://coincu.com/panda-ling-ling-unveils-tron-based-tap2earn-and-task2earn-platform-presale-event-announced/,visible_raw_url_in_text,0,0,0,0,0,4,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal," For more information and updates on the presale, readers can follow Ling: Website : lingontron.com Twitter(X) : https://x.com/LingCommunity Telegram : https://t.me/lingontron Contact CTO Mike S info@lingontron.com ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
281733,german-memecoin-oceandoge-launches-with-a-focus-on-ocean-preservation,https://coincu.com/german-memecoin-oceandoge-launches-with-a-focus-on-ocean-preservation/,raw_url_after_colon|visible_raw_url_in_text,0,0,0,0,0,2,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"eeks to engage a global community in protecting the planet’s oceans. For more information, readers can visit the website: https://oceandoge.com/</p> <p class=""chainwire-video-container""><iframe src=""https://www.youtube.com/embed/Wx-OP8qBJJc""></iframe></p> <p></p> <p></p> <p></p> <p><img src=""https://coincu.com/wp-content/u","ks to engage a global community in protecting the planet’s oceans. For more information, readers can visit the website: https://oceandoge.com/ Contact OceanDoge Official OceanDoge memecoin 2024 info@oceandoge.com ",,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
280369,dtx-exchanges-layer-1-blockchain-soars-after-testnet-launch,https://coincu.com/dtx-exchanges-layer-1-blockchain-soars-after-testnet-launch/,visible_raw_url_in_text,0,0,0,0,4,6,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,X Exchange website or interact with the community on Telegram. To learn more about the DTX platform: Website: https://dtxexchange.com/ Presale: https://presale.dtxexchange.com/ Telegram: The DTX Community Contact DTX Exchange dtxinnovations@gmail.com ,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
278356,elfi-protocol-a-dex-derivatives-platform-officially-launched-with-a-100000-airdrop-event,https://coincu.com/elfi-protocol-a-dex-derivatives-platform-officially-launched-with-a-100000-airdrop-event/,visible_raw_url_in_text,0,0,0,0,0,7,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"meet market and user demands through features like risk isolation, asset pricing, and LST asset support.. Twitter: https://x.com/ELFi_xyz Discord: https://discord.com/invite/PzDTteSZDt Contact Vicky ELFi Protocol business2@elfi.xyz ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
271955,playfi-to-launch-genesis-node-sale-early-after-70k-transactions-in-one-week,https://coincu.com/playfi-to-launch-genesis-node-sale-early-after-70k-transactions-in-one-week/,visible_raw_url_in_text,0,0,0,0,0,4,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"nsumed, but becomes interoperable with the power of web3 primitives.” Beath said. Find out more about our nodes at https://www.playfi.ai/nodes About PlayFi PlayFi is transforming the live content landscape by seamlessly integrating advanced blockchain technology and AI. Utilizing our secure, scalable zkEVM blockch",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
271651,mario-mosbock-partners-with-coinpoker-to-build-the-best-online-poker-site-showcasing-por-on-the-blockchain,https://coincu.com/mario-mosbock-partners-with-coinpoker-to-build-the-best-online-poker-site-showcasing-por-on-the-blockchain/,visible_raw_url_in_text,0,0,0,0,3,20,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal," earnings of over $19.2 million have seen the 35 year old often rated among the best online MTT players in the world. https://x.com/padspoker/status/1821575144504172892 Also a highly regarded poker coach, Patrick mentors mid stakes players to improve their games, with some of the grinders under his wing going on to win EPT, WCOOP and SCOOP even",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
269255,new-cryptocurrency-moontaurus-raised-100k-within-just-two-hours-of-the-presales-launch,https://coincu.com/new-cryptocurrency-moontaurus-raised-100k-within-just-two-hours-of-the-presales-launch/,visible_raw_url_in_text,0,0,0,0,0,2,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,otional activities. This giveaway aims to create excitement around the project and increase its visibility. Website: https://moontaurus.com/ Linktree: https://linktr.ee/moontaurus Moontaurus is the source of this content. This Press Release is for informational purposes only. The information does not constitute ,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
268557,zeebit-to-launch-solanas-first-onchain-web3-risk-on-microgaming-platform-leveraging-sonic-svm,https://coincu.com/zeebit-to-launch-solanas-first-onchain-web3-risk-on-microgaming-platform-leveraging-sonic-svm/,visible_raw_url_in_text,0,0,0,0,0,4,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"ttlement are verifiably fair. Your funds are never held or controlled by any individual or organization. Learn more: https://www.zeebit.io/ About Sonic Sonic is a gaming L2 built on HyperGrid, a parallel processing framework designed to introduce customizability and scale while being natively composible to Sola",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
267623,flipster-launches-trading-competitions-with-150000-usdt-worth-of-prizes-to-celebrate-1st-anniversary,https://coincu.com/flipster-launches-trading-competitions-with-150000-usdt-worth-of-prizes-to-celebrate-1st-anniversary/,raw_url_after_colon|visible_raw_url_in_text,0,0,0,0,0,5,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"ent/uploads/2024/07/AD_4nXeQndWgiQ3jNN_P0e5GCZYmFY__AD0hVU5KsdZ0IgzQHq_1720520269zSfGlrqlaT.jpeg"" alt="""" title="""">Source: https://flipster.io/support/proof-of-reserves</p> <p>As part of its commitment to transparency, Flipster conducts regular audits of its reserves and has published its Proof of Reserves (PoR) on its <a href=""https://tinyurl.co","ng threats and technological advancements, and performs ongoing security assessments and compliance checks. Source: https://flipster.io/support/proof-of-reserves As part of its commitment to transparency, Flipster conducts regular audits of its reserves and has published its Proof of Reserves (PoR) on its website . PoR is a form of veri",,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
265108,lingo-announces-public-presale-for-its-token,https://coincu.com/lingo-announces-public-presale-for-its-token/,visible_raw_url_in_text,0,0,0,0,0,3,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"rity access and increased chances of allocation. Public Presale Details Sale Platform: Official Lingo website https://mylingo.io Official Announcement: Lingo’s official X account https://x.com/lingocoins Launch Date: June 27, 2024, 11 AM EST, 5 PM CET, 11 PM HK Community and Network Growth ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
264765,floki-unveils-new-developments-and-strategic-marketing-initiatives,https://coincu.com/floki-unveils-new-developments-and-strategic-marketing-initiatives/,visible_raw_url_in_text,0,0,0,0,0,19,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"eative Marketing Director, FLOKI, the past marketing partnerships are likely to be eclipsed by what&#8217;s to come. https://x.com/SabreEthereum/status/1798750647937900695 Sports Partnerships To name a few, FLOKI became the sleeve sponsor for Kerala Blasters FC, a popular soccer team in India. Along with being the shirt sponsor of The India M",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
264287,renzo-the-4b-liquid-restaking-protocol-raises-17m-to-expand-restaking-services,https://coincu.com/renzo-the-4b-liquid-restaking-protocol-raises-17m-to-expand-restaking-services/,visible_raw_url_in_text,0,0,0,0,0,4,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,o the EigenLayer (and Ethereum) ecosystems with more opportunities to generate rewards. Uses can earn more by visiting https://www.renzoprotocol.com/ Contact Contributor Lukasz Kozinski Renzo Labs Lucas@renzoprotocol.com ,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
261156,marine-moguls-erc-404-launch-with-2-9-million-in-prizes-for-token-holders,https://coincu.com/marine-moguls-erc-404-launch-with-2-9-million-in-prizes-for-token-holders/,visible_raw_url_in_text,0,0,0,0,3,20,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"SDT, along with staking rewards. $MOGUL Contract: 0x0c9bb15b32334bDAA7Ad319FA356Dd3E8e184564 NFT Marketplace: https://market.marinemoguls.com Key Features of Marine Moguls Marine Moguls isn&#8217;t just another token and NFT launch; it&#8217;s an innovative ecosystem that rewards $MOGUL holders with prizes ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
261040,new-online-casino-site-instant-casino-partners-with-italian-serie-a-team-juventus-fc,https://coincu.com/new-online-casino-site-instant-casino-partners-with-italian-serie-a-team-juventus-fc/,visible_raw_url_in_text,0,0,0,0,2,7,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,ers can find big money-making opportunities while enjoying any game of their choice. Website: Instant Casino X: https://twitter.com/_InstantCasino Telegram: https://t.me/Instant_Casino Contact Instant Casino Team contact@instantcasino.com ,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
259660,mining-now-launches-real-time-mining-insights-profit-analysis-platform,https://coincu.com/mining-now-launches-real-time-mining-insights-profit-analysis-platform/,visible_raw_url_in_text,0,0,0,0,0,6,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,. Embark on this exquisite journey with Mining Now and raise the bars of your crypto mining ventures. Website: https://miningnow.com/ Social Media Handles Discord: https://discord.com/invite/9JVK9trkG7 Twitter: https://twitter.com/Realminingnow Telegram: https://t.me/RealMiningNow ,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
258168,spectral-labs-joins-hugging-faces-esp-program-to-advance-the-onchain-x-open-source-ai-community,https://coincu.com/spectral-labs-joins-hugging-faces-esp-program-to-advance-the-onchain-x-open-source-ai-community/,visible_raw_url_in_text,0,0,0,0,0,9,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"Spectral is looking forward to engaging further with the open-source community and building the future of AI x web3! https://claims.spectrallabs.xyz/ About Spectral Spectral , a pioneer of the agent economy behind Syntax, is at the forefront of integrating AI with blockchain to democratize development in Web3. Spectral&",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
257234,carv-announces-decentralized-node-sale-to-revolutionize-data-ownership-in-gaming-and-ai,https://coincu.com/carv-announces-decentralized-node-sale-to-revolutionize-data-ownership-in-gaming-and-ai/,visible_raw_url_in_text,0,0,0,0,0,8,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal," : May 15, 2024, at 12PM UTC For more information about the CARV node sale and how to participate, visit here or https://node.carv.io/ Highlights of CARV Veteran Team from Gaming, AI, Web3 Experiences: CARV’s founding team hails from Electronic Arts, Garena, Tencent Games, Coinbase, OKX, BNBChain, Goo",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
256574,bandit-networks-points-sdk-and-brave-ads-power-astar-zkevms-quest-platform-yoki-origins,https://coincu.com/bandit-networks-points-sdk-and-brave-ads-power-astar-zkevms-quest-platform-yoki-origins/,raw_url_after_colon|visible_raw_url_in_text,0,0,0,0,0,8,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,>Company</strong>: Bandit Network</p> <p><strong>Email</strong>: sandesh@bandit.network</p> <p><strong>LinkedIn</strong>: https://www.linkedin.com/in/sandeshbsuvarna/</p> <p><strong>Twitter</strong>: https://twitter.com/sandeshsuvarna</p> <p><strong>Telegram</strong>: https://t.me/SandeshBSuvarna</p> <p></p> <p><strong>Name: </strong>Luke Mulks,"r the Japanese market. For more information about Bandit Network and the &#8220;Yoki Origins&#8221; journey, visit https://yoki.astar.network/en . About Bandit Network: Bandit Network is a leading provider of White-Labelled Quest solutions with Points SDK, offering a no-code platform for engaging and interactive ex",,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
256313,weex-exchange-unveils-wxt-token-to-enhance-ecosystem-and-reward-community-engagement,https://coincu.com/weex-exchange-unveils-wxt-token-to-enhance-ecosystem-and-reward-community-engagement/,visible_raw_url_in_text,0,0,0,0,2,8,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,ving cryptocurrency market solidify its reputation as a leading exchange. Users can sign up for a WEEX account here: https://www.weex.com/register Users can visit WEEX Official Website: https://www.weex.com/ Media Email: felicia@weexglobal.com WEEX Customer Support: support@weex.com Trading Quant &amp; MM:,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
255206,xuirin-finance-a-pioneer-for-defi-card-presale-stage-1-sold-out,https://coincu.com/xuirin-finance-a-pioneer-for-defi-card-presale-stage-1-sold-out/,visible_raw_url_in_text,0,0,0,0,0,5,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal," For additional information on Xuirin Finance and to participate in the ongoing presale, users can visit: Website: https://xuirin.com/ Linktree: https://linktr.ee/xuirin Users can join Xuirin Finance&#8217;s Presale here . Contact Aleksandar Milenkovic XUIRIN FINANCE PTY LTD support@xui",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
253717,leverfi-launches-omnizk-a-secure-validation-protocol-for-bitcoin-defi-and-omnichain-interactions,https://coincu.com/leverfi-launches-omnizk-a-secure-validation-protocol-for-bitcoin-defi-and-omnichain-interactions/,visible_raw_url_in_text,0,0,0,0,0,2,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"possibilities for Bitcoin and global web3 ecosystems. For more information, users can learn more about LeverFi here: https://leverfi.io Developers and validators looking to explore OmniZK may register interest by contacting our Head of Developer Relations at this email: validator@leverfi.io Contacts ZR",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
249872,worlds-first-ico-on-bitcoin-blockchain-enters-final-7-day-countdown,https://coincu.com/worlds-first-ico-on-bitcoin-blockchain-enters-final-7-day-countdown/,visible_raw_url_in_text,0,0,0,0,3,13,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"s built to 150,000 in just 3 weeks, and over 10,000 buyers so far, the team hopes this momentum and growth continues. https://www.youtube.com/watch?v=E_eyofSTlHc Building on Bitcoin Driven by the 0DOG token, Bitcoin Dogs is both a GameFi experience centered around raising and training virtual dogs and a 10,000-strong NFT collection min",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
